REG_ID	REG_ID_GROUP	STATION_NAME	SYNONYM_NAMES	ICES_STATION_NAME	LAT_DM	LONG_DM	LATITUDE_WGS84_SWEREF99_DD	LONGITUDE_WGS84_SWEREF99_DD	LATITUDE_SWEREF99TM	LONGITUDE_SWEREF99TM	OUT_OF_BOUNDS_RADIUS	WADEP	EU_CD	MEDIA	COMNT	OLD_SHARK_ID
135433	263757	GAVIK-1	GA1<or>GA1 (GAVIKSFJÄRDEN)<or>GAVIK-1 / GA1	GA1	6251.82	1815.83	62.8637	18.2638	6974610	666040	1200	85		"Biota;Vatten"	VAL-2018-05-14	GBSF51
135434	263758	H 1	Rakö, H1	H 1	6529.96	2251.43	65.4993	22.8572	7286792	862838	1200			Biota	VAL-2018-05-14	
135435	263759	H 14		H 14	6435.54	2148.04	64.5923	21.8007	7180477	825092	1200			Biota	VAL-2018-05-14	
135436	263760	H 2		H 2	6527.28	2255.08	65.4547	22.918	7282198	866261	1200			Biota	VAL-2018-05-14	
135437	263761	H 22		H 22	6348.07	2051.07	63.8012	20.8512	7088065	787919	1200			Biota	VAL-2018-05-14	
135438	263762	H 50		H 50	6111.37	1737.74	61.1895	17.629	6786737	641317	1200			Biota	VAL-2018-05-14	
135439	263763	D11			6252.44	1811.74	62.874	18.1957	6975586	662517	1200			Biota	VAL-2018-05-14	
135440	263764	HALLANDS SVARTSKÄR	HALLANDS SVARTSKÄR	Hallands Svartskär	5722.45	1151.36	57.3742	11.856	6363407	310969	1200			Biota	VAL-2018-05-14	
135441	263765	HALSESKÄREN		Halseskären	5723.30	1154.03	57.3883	11.9005	6364861	313716	1200			Biota	VAL-2018-05-14	
135442	263766	HO 1		HO 1	6336.54	2044.20	63.609	20.7367	7066206	784219	1200			Biota	VAL-2018-05-14	
135443	263767	HO 17		HO 17	6347.40	2100.10	63.79	21.0017	7087513	795425	1200			Biota	VAL-2018-05-14	
135444	263768	HO 2			6338.49	2045.24	63.6415	20.754	7069893	784750	1200			Biota	VAL-2018-05-14	
135445	263769	HO 28		HO 28	6334.04	2043.29	63.5673	20.7215	7061510	783885	1200			Biota	VAL-2018-05-14	
135446	263770	HO 4		HO 4	6341.43	2047.29	63.6905	20.7882	7075489	785943	1200			Biota	VAL-2018-05-14	
135447	263771	HO 7		HO 7	6343.73	2051.12	63.7288	20.852	7080034	788699	1200			Biota	VAL-2018-05-14	
135448	263772	HO 8		HO 8	6349.22	2055.05	63.8203	20.9175	7090495	790978	1200			Biota	VAL-2018-05-14	
135449	263773	HO 9		HO 9	6350.94	2058.69	63.849	20.9782	7093957	793655	1200			Biota	VAL-2018-05-14	
135450	263774	HOSHOLMARNA		Hosholmarna	5729.37	1153.72	57.4895	11.8953	6376130	313920	1200			Biota	VAL-2018-05-14	
135451	263775	D13		D13	6253.44	1814.35	62.8907	18.2392	6977552	664634	1200			Biota	VAL-2018-05-14	
135452	263776	D14			6253.69	1814.63	62.8948	18.2438	6978027	664848	1200			Biota	VAL-2018-05-14	
135453	263777	Y9	HÖGLOSMEN<or>Y9 HÖGLOSMEN	Höglosmen	6252.63	1828.02	62.8771	18.4669	6976649	676283	1200			Vatten	VAL-2018-05-14	
135454	263778	JS 4-6		JS 4-6	6247.96	1819.13	62.7993	18.3188	6967592	669205	1200			Biota	VAL-2018-05-14	
135455	263779	JS 5-26		JS 5-26	6527.55	2326.24	65.4592	23.4373	7285822	890106	1200			Biota	VAL-2018-05-14	
135456	263780	KÄRRINGEHOLMEN		Kärringeholmen	5730.75	1153.79	57.5125	11.8965	6378686	314107	1200			Biota	VAL-2018-05-14	
135457	263781	LOTESKÄR		Loteskär	5722.06	1154.91	57.3677	11.9152	6362521	314492	1200			Biota	VAL-2018-05-14	
135458	263782	LÅNGSKÄRET	D5<or>D5 LÅNGSKÄRET		6249.23	1818.75	62.8205	18.3125	6969931	668759	1200			Biota	VAL-2018-05-14	
135459	263783	MÖAREHOLMEN		Möareholmen	5729.98	1153.27	57.4997	11.8879	6377282	313524	1200			Biota	VAL-2018-05-14	
135460	263784	N 1		N 1	6332.79	1947.72	63.5465	19.7953	7055412	738176	1200			Biota	VAL-2018-05-14	
135461	263785	N 10		N 10	6329.47	1946.30	63.4912	19.7717	7049171	737462	1200			Biota	VAL-2018-05-14	
135462	191933	N 11		N 11	6329.37	1948.21	63.4895	19.8035	7049104	739058	1200			Biota	VAL-2018-05-14	
135463	263786	N 12		N 12	6329.91	1955.52	63.4985	19.9253	7050566	745035	1200			Biota	VAL-2018-05-14	
135465	263787	N 14		N 14	6327.77	1951.41	63.4628	19.8568	7046340	741934	1200			Biota	VAL-2018-05-14	
135466	263788	N 15		N 15	6326.24	2003.02	63.4373	20.0503	7044251	751782	1200			Biota	VAL-2018-05-14	
135467	263789	N 16		N 16	6324.81	1951.10	63.4135	19.8517	7040835	742093	1200			Biota	VAL-2018-05-14	
135468	263790	N 17		N 17	6324.00	1958.62	63.4	19.977	7039815	748455	1200			Biota	VAL-2018-05-14	
135469	263791	N 18		N 18	6322.84	1944.42	63.3807	19.7403	7036768	736816	1200			Biota	VAL-2018-05-14	
135470	263792	N 19		N 19	6321.77	1944.59	63.3628	19.7432	7034796	737105	1200			Biota	VAL-2018-05-14	
135471	263793	N 2		N 2	6332.33	1950.49	63.5388	19.8415	7054732	740531	1200			Biota	VAL-2018-05-14	
135472	263794	N 20		N 20	6322.39	2000.74	63.3732	20.0123	7036969	750450	1200			Biota	VAL-2018-05-14	
135473	263795	N 21		N 21	6321.79	1957.06	63.3632	19.951	7035619	747476	1200			Biota	VAL-2018-05-14	
135474	263796	N 2-1		N 2-1	6115.12	1739.77	61.252	17.6628	6793768	642852	1200			Biota	VAL-2018-05-14	
135475	263797	N 22		N 22	6323.35	1951.45	63.3892	19.8575	7038152	742589	1200			Biota	VAL-2018-05-14	
135476	263798	N 2-2		N 2-2	6116.21	1739.64	61.2702	17.6607	6795786	642653	1200			Biota	VAL-2018-05-14	
135478	263799	N 2-3		N 2-3	6119.43	1735.64	61.3238	17.594	6801616	638843	1200			Biota	VAL-2018-05-14	
135479	263800	N 24		N 24	6325.00	2006.77	63.4167	20.1128	7042202	755077	1200			Biota	VAL-2018-05-14	
135480	263801	N 2-4		N 2-4	6121.07	1730.87	61.3512	17.5145	6804493	634472	1200			Biota	VAL-2018-05-14	
135481	263802	N 25		N 25	6318.75	1948.05	63.3125	19.8008	7029414	740403	1200			Biota	VAL-2018-05-14	
135482	263803	N 2-5		N 2-5	6120.62	1726.02	61.3437	17.4337	6803494	630181	1200			Biota	VAL-2018-05-14	
135483	263804	N 2-6		N 2-6	6122.65	1725.75	61.3775	17.4292	6807252	629800	1200			Biota	VAL-2018-05-14	
135484	263805	N 2-7		N 2-7	6123.59	1722.14	61.3932	17.369	6808878	626523	1200			Biota	VAL-2018-05-14	
135485	263806	N 2-8		N 2-8	6122.53	1721.61	61.3755	17.3602	6806894	626123	1200			Biota	VAL-2018-05-14	
135486	263807	N 3		N 3	6331.19	1951.59	63.5198	19.8598	7052689	741601	1200			Biota	VAL-2018-05-14	
135487	263808	N 4-1		N 4-1	6247.97	1817.25	62.7995	18.2875	6967529	667608	1200			Biota	VAL-2018-05-14	
135488	263809	N 4-2		N 4-2	6245.98	1817.89	62.7663	18.2982	6963865	668340	1200			Biota	VAL-2018-05-14	
135489	263810	N 4-3		N 4-3	6246.97	1823.54	62.7828	18.3923	6965951	673047	1200			Biota	VAL-2018-05-14	
135490	263811	N 4-4		N 4-4	6249.11	1823.72	62.8185	18.3953	6969929	672990	1200			Biota	VAL-2018-05-14	
135491	263812	N 4-5		N 4-5	6249.62	1827.42	62.827	18.457	6971042	676079	1200			Biota	VAL-2018-05-14	
135492	263813	N 4-6		N 4-6	6251.05	1831.32	62.8508	18.522	6973874	679242	1200			Biota	VAL-2018-05-14	
135493	263814	N 4-7		N 4-7	6251.78	1835.04	62.863	18.584	6975402	682320	1200			Biota	VAL-2018-05-14	
135494	263815	N 4-8		N 4-8	6253.05	1837.10	62.8842	18.6183	6977855	683932	1200			Biota	VAL-2018-05-14	
135495	263816	N 4-9		N 4-9	6254.41	1838.00	62.9068	18.6333	6980421	684551	1200			Biota	VAL-2018-05-14	
135496	263817	N 5		N 5	6327.07	1945.93	63.4512	19.7655	7044701	737487	1200			Biota	VAL-2018-05-14	
135497	263818	N 5-1		N 5-1	6432.03	2155.22	64.5338	21.9203	7174608	831506	1200			Biota	VAL-2018-05-14	
135498	263819	N 5-2		N 5-2	6438.95	2206.91	64.6492	22.1152	7188432	839367	1200			Biota	VAL-2018-05-14	
135499	263820	N 5-3		N 5-3	6440.07	2201.80	64.6678	22.03	7190048	835087	1200			Biota	VAL-2018-05-14	
135500	263821	N 5-4		N 5-4	6435.97	2206.58	64.5995	22.1097	7182895	839727	1200			Biota	VAL-2018-05-14	
135501	263822	N 6		N 6	6330.38	1945.67	63.5063	19.7612	7050819	736814	1200			Biota	VAL-2018-05-14	
135502	263823	N 6-1		N 6-1	6458.60	2210.05	64.9767	22.1675	7225029	837723	1200			Biota	VAL-2018-05-14	
135503	263824	N 6-2		N 6-2	6454.99	2208.79	64.9165	22.1465	7218245	837494	1200			Biota	VAL-2018-05-14	
135504	263825	N 6-3		N 6-3	6458.61	2156.88	64.9768	21.948	7223891	827411	1200			Biota	VAL-2018-05-14	
135505	263826	N 6-4		N 6-4	6455.73	2147.70	64.9288	21.795	7217781	820798	1200			Biota	VAL-2018-05-14	
135506	263827	N 6-5		N 6-5	6454.10	2155.77	64.9017	21.9295	7215458	827460	1200			Biota	VAL-2018-05-14	
135507	263828	N 6-6		N 6-6	6455.47	2202.18	64.9245	22.0363	7218548	832209	1200			Biota	VAL-2018-05-14	
135508	263829	N 6-7		N 6-7	6457.01	2211.85	64.9502	22.1975	7222252	839467	1200			Biota	VAL-2018-05-14	
135509	263830	N 6-8		N 6-8	6458.49	2218.96	64.9748	22.316	7225629	844719	1200			Biota	VAL-2018-05-14	
135510	263831	N 6-9		N 6-9	6459.17	2226.94	64.9862	22.449	7227618	850814	1200			Biota	VAL-2018-05-14	
135511	263832	N 7		N 7	6329.08	1946.86	63.4847	19.781	7048483	737980	1200			Biota	VAL-2018-05-14	
135512	263833	N 7-1		N 7-1	6524.23	2315.44	65.4038	23.2573	7278591	882630	1200			Biota	VAL-2018-05-14	
135513	263834	N 7-2		N 7-2	6526.92	2319.11	65.4487	23.3185	7283927	884792	1200			Biota	VAL-2018-05-14	
135514	263835	N 7-3		N 7-3	6525.17	2308.32	65.4195	23.1387	7279608	876930	1200			Biota	VAL-2018-05-14	
135515	263836	N 7-4		N 7-4	6530.90	2301.93	65.515	23.0322	7289549	870662	1200			Biota	VAL-2018-05-14	
135516	263837	N 7-5		N 7-5	6530.64	2313.79	65.5107	23.2298	7290250	879806	1200			Biota	VAL-2018-05-14	
135517	263838	N 8		N 8	6331.51	1948.09	63.5252	19.8015	7053063	738660	1200			Biota	VAL-2018-05-14	
135518	263839	N 9	HÖRNEFORSOMRÅDET SEK NAMN 10<or>N 9<or>N9	N 9	6334.43	1956.97	63.5738	19.9495	7059034	745586	1200			Biota	VAL-2018-05-14	
135519	263840	NB 2		NB 2	6332.68	1950.62	63.5447	19.8437	7055389	740589	1200			Biota	VAL-2018-05-14	
135520	263841	NB 3		NB 3	6332.86	1950.32	63.5477	19.8387	7055704	740316	1200			Biota	VAL-2018-05-14	
135521	263842	NB 4		NB 4	6331.71	1945.67	63.5285	19.7612	7053283	736631	1200			Biota	VAL-2018-05-14	
135522	263843	NB 5		NB 5	6331.40	1946.21	63.5233	19.7702	7052742	737120	1200			Biota	VAL-2018-05-14	
135523	263844	NB 6	HÖRNEFORSOMRÅDET SEK NAMN 5<or>HÖRNEFORSOMRÅDET SEK NAMN 9	NB 6	6332.83	1954.44	63.5472	19.9073	7055908	743725	1200			Biota	VAL-2018-05-14	
135524	263845	NB 7		NB 7	6330.30	1950.71	63.505	19.8452	7050984	740998	1200			Biota	VAL-2018-05-14	
135525	263846	NB 8		NB 8	6329.06	1949.82	63.4843	19.8303	7048630	740435	1200			Biota	VAL-2018-05-14	
135526	263847	NORD ÖCKERÖ		Nord Öckerö	5722.72	1156.50	57.3786	11.9416	6363666	316136	1200			Biota	VAL-2018-05-14	
135527	263848	R 8-10		R 8-10	6544.83	2224.26	65.7472	22.4043	7311723	838754	1200			Biota	VAL-2018-05-14	
135528	263849	R 8-11		R 8-11	6543.79	2226.60	65.7298	22.4433	7310013	840760	1200			Biota	VAL-2018-05-14	
135529	263850	R 8-4		R 8-4	6546.05	2231.84	65.7675	22.5307	7314664	844240	1200			Biota	VAL-2018-05-14	
135530	263851	R 8-5		R 8-5	6545.43	2228.85	65.7572	22.4808	7313247	842108	1200			Biota	VAL-2018-05-14	
135531	263852	R 8-6		R 8-6	6546.55	2225.91	65.7758	22.4318	7315049	839629	1200			Biota	VAL-2018-05-14	
135532	263853	R 8-7		R 8-7	6547.73	2227.45	65.7955	22.4575	7317368	840538	1200			Biota	VAL-2018-05-14	
135533	263854	R 8-8		R 8-8	6548.48	2224.94	65.808	22.4157	7318527	838470	1200			Biota	VAL-2018-05-14	
135534	263855	R 8-9		R 8-9	6548.42	2222.41	65.807	22.3735	7318189	836566	1200			Biota	VAL-2018-05-14	
135535	195357	RÅNEÅ-1	RA1<or>RÅNEÅ-1 / RA1<or>Rånefjärden	RA1	6548.45	2222.50	65.8075	22.375	7318253	836627	1200	8		"Biota;Vatten"		GBBF01
135536	263856	RÅNEÅ-2	RA2<or>RÅNEÅ-2 / RA2	RA2	6543.80	2226.80	65.73	22.4467	7310050	840910	1200	13		"Biota;Vatten"	VAL-2018-05-14	GBBF02
135537	263857	RR 1			6457.44	2151.36	64.9573	21.856	7221254	823325	1200			"Biota;Vatten"	VAL-2018-05-14	
135538	263858	S 144B	S144B	S 144B	6037.30	1856.38	60.6217	18.9397	6727109	715522	1200			Biota	VAL-2018-05-14	
135539	263859	S 145B	S145B	S 145B	6032.72	1855.77	60.5453	18.9295	6718584	715474	1200			Biota	VAL-2018-05-14	
135540	263860	F33 GRUNDKALLEN	D2<or>F33 GRUNDKALLEN/D2	F33	6032.50	1856.00	60.5417	18.9333	6718189	715708	1200	136		Vatten	VAL-2018-05-14	GBSX03
135541	263861	SK13	S VATTENHOLMEN	SK13	5852.08	1106.75	58.868	11.1125	6531866	275880	1200			Biota	VAL-2018-05-14	
135542	263862	KOSTERFJORDEN NR16	KOSTERFJORDEN (NR16)<or>KOSTERFJORDEN		5852.10	1106.20	58.8683	11.1033	6531934	275354	1200	240		"Biota;Vatten"	VAL-2018-05-14	FIBK40
135543	263863	VIKAHOLM			5723.06	1156.81	57.3843	11.9468	6364290	316479	1200			Biota	VAL-2018-05-14	
135544	263864	SMETHOLM		Smetholm	5723.14	1154.96	57.3857	11.9161	6364527	314638	1200			Biota	VAL-2018-05-14	
135545	263865	SR1A	C11<or>GBSX10<or>GRIMSKÄR<or>LOKAL 11<or>SR1A<or>SR1A/C11	SR1A	6114.00	1740.00	61.2333	17.6667	6791698	643142	1200	64		"Biota;Vatten"	VAL-2018-05-14	GBSX10
135546	263866	ST.ARNHOLMEN	2<or>ST. ARNHOLMEN	2	5850.26	1731.35	58.8377	17.5225	6524725	645581	1200			Biota	VAL-2018-05-14	
135547	263867	ST.GARKAST	30	St.Garkast	5840.14	1733.12	58.669	17.552	6506010	647998	1200			Biota	VAL-2018-05-14	
135548	263868	ST.KRÅKHOLMEN	1<or>ST. KRÅKHOLMEN	1	5852.49	1728.30	58.8748	17.4717	6528741	642499	1200			Biota	VAL-2018-05-14	
135549	263869	X1			5821.38	1656.27	58.3563	16.9378	6470011	613395	1200			"Biota;Vatten"	VAL-2018-05-14	
135550	263870	X2			5821.39	1656.21	58.3565	16.9368	6470027	613331	1200			"Biota;Vatten"	VAL-2018-05-14	
135551	263871	X3			5821.39	1656.19	58.3564	16.9365	6470026	613316	1200			"Biota;Vatten"	VAL-2018-05-14	
135552	263872	X4			5821.42	1656.32	58.357	16.9386	6470086	613437	1200			"Biota;Vatten"	VAL-2018-05-14	
135553	263873	X5			5821.42	1656.36	58.357	16.9394	6470096	613481	1200			"Biota;Vatten"	VAL-2018-05-14	
135554	263874	STENSHOLMEN	Stenshomen	Stensholmen	5726.02	1153.69	57.4337	11.8948	6369920	313606	1200			Biota	VAL-2018-05-14	
135555	263875	TOR3	A5<or>B3		5605.91	1522.50	56.0984	15.375	6217098	523328	1200			Biota	VAL-2018-05-14	
135556	263876	TORHAMN 1	TRN1	Torhamn 1	5603.42	1543.61	56.057	15.7268	6212665	545262	1200			Biota	VAL-2018-05-14	
135557	263877	TORHAMN 10	TRN10	Torhamn 10	5602.22	1544.90	56.0371	15.7484	6210456	546630	1200			Biota	VAL-2018-05-14	
135558	263878	TORHAMN 2	TRN2	Torhamn 2	5603.57	1542.64	56.0595	15.7106	6212933	544251	1200			Biota	VAL-2018-05-14	
135559	263879	TORHAMN 3	TRN3	Torhamn 3	5602.30	1544.35	56.0384	15.7392	6210596	546058	1200			Biota	VAL-2018-05-14	
135560	263880	TORHAMN 4	KF 4<or>TRN4	Torhamn 4	5603.69	1545.36	56.0616	15.756	6213188	547075	1200			Biota	VAL-2018-05-14	
135561	263881	TORHAMN 5	TRN5	Torhamn 5	5603.87	1544.22	56.0646	15.737	6213512	545888	1200			Biota	VAL-2018-05-14	
135562	263882	TORHAMN 6	TRN6	Torhamn 6	5603.94	1543.09	56.0657	15.7182	6213624	544717	1200			Biota	VAL-2018-05-14	
135563	263883	TORHAMN 7	TRN7	Torhamn 7	5603.42	1549.63	56.057	15.8271	6212732	551507	1200			Biota	VAL-2018-05-14	
135564	263884	TORHAMN 8	TRN8	Torhamn 8	5601.35	1548.09	56.0225	15.8014	6208870	549953	1200			Biota	VAL-2018-05-14	
135565	263885	TORHAMN 9	TRN9	Torhamn 9	5600.95	1546.56	56.0159	15.7759	6208116	548372	1200			Biota	VAL-2018-05-14	
135566	263886	TÄRNÖ 1	TR1	Tärnö 1	5608.19	1500.17	56.1365	15.0028	6221275	500176	1200			Biota	VAL-2018-05-14	
135567	263887	TÄRNÖ 10	TR10<or>TÄRNÖ 10	Tärnö 10	5607.84	1457.67	56.1306	14.9612	6220617	497586	1200			Biota	VAL-2018-05-14	
135568	263888	TÄRNÖ 2	TR2	Tärnö 2	5607.68	1459.87	56.1279	14.9979	6220317	499869	1200			Biota	VAL-2018-05-14	
135569	263889	TÄRNÖ 3	TR3	Tärnö 3	5607.45	1459.64	56.1241	14.9939	6219893	499622	1200			Biota	VAL-2018-05-14	
135570	263890	TÄRNÖ 4	TR4	Tärnö 4	5607.29	1458.98	56.1215	14.9831	6219602	498947	1200			Biota	VAL-2018-05-14	
135571	263891	TÄRNÖ 5	TR5	Tärnö 5	5606.65	1458.41	56.1108	14.9735	6218412	498349	1200			Biota	VAL-2018-05-14	
135572	263892	TÄRNÖ 6	TR6<or>TÄRNÖ 6	Tärnö 6	5606.77	1458.16	56.1129	14.9693	6218644	498090	1200			Biota	VAL-2018-05-14	
135573	263893	TÄRNÖ 7	TR7	Tärnö 7	5607.00	1457.57	56.1166	14.9596	6219059	497485	1200			Biota	VAL-2018-05-14	
135574	263894	TÄRNÖ 8	TR8	Tärnö 8	5606.88	1458.62	56.1147	14.977	6218845	498570	1200			Biota	VAL-2018-05-14	
135575	263895	LÖSS		Löss	5604.10	1541.23	56.0683	15.6872	6213898	542781	1200			Biota	VAL-2018-05-14	
135576	263896	TÄRNÖ 9	TR9	Tärnö 9	5607.25	1457.23	56.1209	14.9539	6219538	497133	1200			Biota	VAL-2018-05-14	
135577	263897	VASSHOLMEN		Vassholmen	5723.21	1155.57	57.3868	11.9262	6364620	315250	1200			Biota	VAL-2018-05-14	
135578	263898	ÖSTRA RÖN	Ö RÖN	Östra Rön	5725.23	1149.94	57.4205	11.8323	6368628	309787	1200			Biota	VAL-2018-05-14	
135579	263899	L12 FALKVIK	FALKVIK (SÖLVESBORGSVIKEN)<or>L12<or>L12 / FALKVIK<or>SÖLVESBORGSVIKEN		5601.69	1434.73	56.0282	14.5788	6209295	473752	1200	7	SE621174-142353	Vatten	VAL-2018-05-14	BPSH30
135580	263900	K1 INRE SÖLVESBVIKEN	K1 / INRE SÖLVESBVIKEN<or>SLUMPAD<or>SÖLVESBORGSVIKEN		5602.49	1435.13	56.0415	14.5855	6210776	474176	1200	2	SE621297-142425	Vatten	VAL-2018-05-14	BPSH31
135581	263901	MA6		Ma6	5607.12	1457.39	56.1187	14.9565	6219288	497295	1200			Biota	VAL-2018-05-14	
135582	263902	LY	L-4<or>LY		5628.60	1250.00	56.4767	12.8333	6261237	366550	1200	14	SE626569-131676	Biota	VAL-2018-05-14	KAEL74
135583	263903	N14 FALKENBERG	FALK 1<or>FALK1<or>FALKENBERG (N14)<or>N14<or>N14 FALKENBERG	N14 FALKENBERG	5656.40	1212.70	56.94	12.2117	6314167	330369	2000	31	SE631835-128131	"Biota;Vatten"	VAL-2018-05-14	KANX50
135584	263904	N6 KUNGSBACKAFJORDEN	KUNGSBACKAFJORDEN (N6)<or>N6	N6	5721.60	1201.75	57.36	12.0292	6361363	321308	1200	27	SE636568-127280	"Biota;Vatten"	VAL-2018-05-14	KANI51
135585	263905	MA1	KF 2<or>KF 3<or>KÅLLAFJÄRDEN	Ma1	5604.33	1544.95	56.0722	15.7492	6214365	546636	1200			Biota	VAL-2018-05-14	
135586	263906	D9		D9	6251.45	1813.82	62.8575	18.2303	6973837	664371	1200			Biota	VAL-2018-05-14	
135587	263907	D21			6251.91	1819.02	62.8652	18.317	6974915	668734	1200			Biota	VAL-2018-05-14	
135588	263908	D8			6251.64	1818.10	62.8607	18.3017	6974374	667980	1200			Biota	VAL-2018-05-14	
135589	263909	3130 YTTERHOLMEN	3130	3130	5707.69	1829.28	57.1281	18.488	6337048	711106	1200		SE633674-166245	Biota	VAL-2018-05-14	
135590	263910	3124 ÖSTERGARN	3124	3124	5728.13	1857.08	57.4688	18.9513	6376463	736926	1200		SE637585-168874	Biota	VAL-2018-05-14	
135591	263911	3121 MAGÖ	3121	3121	5739.97	1854.07	57.6661	18.9012	6398236	732660	1200		SE639768-168473	Biota	VAL-2018-05-14	
135592	263912	4002 IREVIKEN	4002	4002	5751.30	1835.90	57.855	18.5983	6418246	713493	1200	17	SE641816-166589	"Biota;Vatten"	VAL-2018-05-14	BPWG02
135593	263913	4138 KAPPELSHAMN	4138	4138	5752.81	1847.76	57.8802	18.796	6421686	725057	1200		SE642122-167741	Biota	VAL-2018-05-14	
135594	263914	3116 SVINGRUND	3116	3116	5756.57	1902.29	57.9428	19.0382	6429486	738989	1200		SE642885-169143	Biota	VAL-2018-05-14	
135595	263915	3117 LAUTERHORN	3117	3117	5756.67	1903.78	57.9445	19.063	6429758	740445	1200		SE642911-169289	Biota	VAL-2018-05-14	
135596	263916	BROFJORDEN			5821.60	1125.50	58.36	11.425	6474349	290871	1200	23		Vatten	VAL-2018-05-14	FIBB62
135597	263917	R 3-8			6142.28	1730.69	61.7047	17.5115	6843844	632794	1200			Biota	VAL-2018-05-14	
135598	263918	R 3-1		R 3-1	6157.19	1721.53	61.9532	17.3588	6871211	623719	1200			Biota	VAL-2018-05-14	
135599	263919	R 3-15			6156.73	1721.76	61.9455	17.3627	6870365	623951	1200			Biota	VAL-2018-05-14	
135600	202151	RÅNEÅ	654997-222557<or>RF 1	RF 1	6549.97	2225.57	65.8328	22.4262	7321336	838620	1200		SE654997-222557	Vatten	VAL-2018-05-14	
135601	263920	G1 ÖREN	G 1<or>G1<or>ÖREN	G 1	6250.38	1813.06	62.8397	18.2177	6971824	663827	1200		SE697218-162290	Biota	VAL-2018-05-14	
135602	263921	Y10 FÅGELSKÄR	FÅGELSKÄR<or>Y 10<or>Y10	Fågelskär	6250.82	1824.66	62.847	18.4111	6973148	673622	1200		SE697339-163271	Vatten	VAL-2018-05-14	
135603	263922	G4 SJÄLSTENSUDDEN	G2<or>G4<or>SJÄLSTENSUDDEN	G2	6251.23	1816.71	62.8538	18.2785	6973553	666841	1200			Biota	VAL-2018-05-14	
135604	263923	BY10		BY10	5638.00	1935.00	56.6333	19.5833	6285968	781042	6000	147		"Biota;Vatten"	VAL-2018-05-14	BPEX13
135605	263924	BY11		BY11	5704.00	1950.00	57.0667	19.8333	6335187	792947	2000	213		Vatten	VAL-2018-05-14	BPEX14
135606	263925	NÄR-I			5650.50	1852.00	56.8417	18.8667	6306427	735816	1200	113		Vatten	VAL-2018-05-14	BPEX15
135607	263926	NÄR-II			5659.00	1847.00	56.9833	18.7833	6321898	729864	1200	69		Vatten	VAL-2018-05-14	BPEX16
135608	263927	NÄR-III			5705.00	1842.00	57.0833	18.7	6332743	724201	1200	28		Vatten	VAL-2018-05-14	BPEX17
135609	263928	BY12			5725.50	1907.50	57.425	19.125	6372213	747632	2000	50		Vatten	VAL-2018-05-14	BPEX18
135610	263929	BY13		BY13	5723.50	1926.00	57.3917	19.4333	6369674	766368	2000	122		Vatten	VAL-2018-05-14	BPEX19
135611	263930	BY14			5721.50	1944.00	57.3583	19.7333	6367184	784635	2000	175		Vatten	VAL-2018-05-14	BPEX20
135612	263931	BY16			5717.50	2021.00	57.2917	20.35	6362528	822259	2000	188		Vatten	VAL-2018-05-14	BPEX22
135613	263932	BY17		BY17	5717.50	2038.00	57.2917	20.6333	6363907	839303	2000	100		Vatten	VAL-2018-05-14	BPEX23
135614	263933	BY18			5713.20	2056.00	57.22	20.9333	6357484	858042	2000	34		Vatten	VAL-2018-05-14	BPEX24
135615	263934	BY19		BY19	5737.00	2010.00	57.6167	20.1667	6397792	808476	2000	160		Vatten	VAL-2018-05-14	BPEX25
135616	263935	BY20 FÅRÖDJ	BY20  FÅRÖDJ<or>BY20 FÅRÖDJ<or>BY20 FÅRÖDJUPET	BY20	5800.00	1953.00	58.0	19.8833	6439146	788497	2000	203		"Biota;Vatten"	VAL-2018-05-14	BPEX26
135617	263936	SLITE			5739.70	1900.00	57.6617	19.0	6398084	738580	1200	30		Vatten	VAL-2018-05-14	BPEX54
135618	187389	GB20 BRÅVIK Ö ESTERÖN	GB20 / BRÅVIK Ö ESTERÖN		5838.44	1623.18	58.6407	16.3863	6500873	580473	1200	15		Vatten	VAL-2018-05-14	BPNE39
135619	263937	GRÄSSKÄREN			5837.00	1713.40	58.6167	17.2233	6499508	629138	1200	65		Vatten	VAL-2018-05-14	BPNO58
135620	188312	GUNNARSTENARNA			5848.30	1802.30	58.805	18.0383	6522321	675507	1200	51		Vatten	VAL-2018-05-14	BPNS59
135621	263938	KANHOLMSFJÄRDEN	Kanholmsfjärden<or>S86<or>S86 KANHOLMSFJÄRDEN		5920.03	1846.16	59.3339	18.7694	6583300	714385	1200	103		Vatten		BPST72
135622	263939	BY21		BY21	5826.50	2020.00	58.4417	20.3333	6490238	811154	2000	122		Vatten	VAL-2018-05-14	BPNX27
135623	263940	BY26			5922.00	2228.00	59.3667	22.4667	6604695	923828	2000	113		Vatten	VAL-2018-05-14	BPNX32
135624	263941	BY27		BY27	5917.80	2134.00	59.2967	21.5667	6591527	873627	2000	180		Vatten	VAL-2018-05-14	BPNX33
135625	263942	BY28		BY28	5902.00	2105.00	59.0333	21.0833	6559667	848854	2000	200		"Biota;Vatten"	VAL-2018-05-14	BPNX34
135626	263943	BY30		BY30	5847.00	1906.00	58.7833	19.1	6523181	736939	2000	191		Vatten	VAL-2018-05-14	BPNX36
135627	263944	SVENSKA BJÖRN			5929.00	1946.00	59.4833	19.7667	6603552	769857	1200	73		Biota	VAL-2018-05-14	BPNX61
135628	263945	441 STEVNS KLINT		441 Stevns klint	5516.30	1234.50	55.2717	12.575	6127703	345942	1200	26		"Biota;Vatten"	VAL-2018-05-14	BPSA01
